time,data
830800000838.0,"{'position': [6.631, 5.377, 2.256], 'velocity': [-0.138, 0.172, 0.089]}"
840000000840.0,"{'position': [6.603, 5.411, 2.272], 'velocity': [-0.141, 0.169, 0.082]}"
840400000844.0,"{'position': [6.546, 5.478, 2.291], 'velocity': [-0.145, 0.166, 0.034]}"
840800000848.0,"{'position': [6.487, 5.544, 2.299], 'velocity': [-0.146, 0.164, 0.016]}"
850000000850.0,"{'position': [6.458, 5.577, 2.301], 'velocity': [-0.147, 0.164, 0.006]}"
850400000854.0,"{'position': [6.399, 5.643, 2.299], 'velocity': [-0.147, 0.164, -0.017]}"
850800000858.0,"{'position': [6.341, 5.708, 2.292], 'velocity': [-0.146, 0.165, -0.016]}"
860000000860.0,"{'position': [6.312, 5.741, 2.288], 'velocity': [-0.145, 0.165, -0.019]}"
860400000864.0,"{'position': [6.255, 5.808, 2.256], 'velocity': [-0.141, 0.169, -0.094]}"
860800000868.0,"{'position': [6.2, 5.877, 2.203], 'velocity': [-0.133, 0.176, -0.148]}"
870000000870.0,"{'position': [6.175, 5.913, 2.177], 'velocity': [-0.127, 0.179, -0.111]}"
870400000874.0,"{'position': [6.126, 5.986, 2.136], 'velocity': [-0.12, 0.185, -0.098]}"
870800000878.0,"{'position': [6.08, 6.062, 2.068], 'velocity': [-0.109, 0.191, -0.209]}"
880000000880.0,"{'position': [6.06, 6.101, 2.029], 'velocity': [-0.101, 0.196, -0.178]}"
880400000884.0,"{'position': [6.023, 6.18, 1.971], 'velocity': [-0.088, 0.201, -0.135]}"
880800000888.0,"{'position': [5.989, 6.262, 1.962], 'velocity': [-0.084, 0.203, -0.0]}"
890000000890.0,"{'position': [5.972, 6.302, 1.96], 'velocity': [-0.084, 0.203, -0.011]}"
890400000894.0,"{'position': [5.931, 6.404, 1.939], 'velocity': [-0.082, 0.204, -0.126]}"
890800000898.0,"{'position': [5.908, 6.466, 1.9], 'velocity': [-0.074, 0.207, -0.142]}"
900000000900.0,"{'position': [5.894, 6.508, 1.881], 'velocity': [-0.069, 0.209, -0.08]}"
900400000904.0,"{'position': [5.868, 6.592, 1.85], 'velocity': [-0.062, 0.211, -0.052]}"
900800000908.0,"{'position': [5.844, 6.677, 1.858], 'velocity': [-0.062, 0.211, 0.035]}"
910000000910.0,"{'position': [5.825, 6.74, 1.875], 'velocity': [-0.064, 0.211, 0.1]}"
910400000914.0,"{'position': [5.804, 6.802, 1.908], 'velocity': [-0.071, 0.208, 0.114]}"
910800000918.0,"{'position': [5.774, 6.885, 1.941], 'velocity': [-0.078, 0.206, 0.08]}"
920000000920.0,"{'position': [5.758, 6.926, 1.956], 'velocity': [-0.081, 0.205, 0.073]}"
920400000924.0,"{'position': [5.724, 7.007, 1.983], 'velocity': [-0.086, 0.202, 0.098]}"
920800000928.0,"{'position': [5.688, 7.088, 2.017], 'velocity': [-0.094, 0.199, 0.073]}"
930000000930.0,"{'position': [5.669, 7.127, 2.032], 'velocity': [-0.096, 0.198, 0.075]}"
930400000934.0,"{'position': [5.629, 7.205, 2.064], 'velocity': [-0.103, 0.195, 0.075]}"
930800000938.0,"{'position': [5.586, 7.282, 2.099], 'velocity': [-0.109, 0.191, 0.101]}"
940000000940.0,"{'position': [5.564, 7.32, 2.119], 'velocity': [-0.113, 0.189, 0.097]}"
940400000944.0,"{'position': [5.517, 7.395, 2.148], 'velocity': [-0.119, 0.185, 0.064]}"
940800000948.0,"{'position': [5.468, 7.468, 2.175], 'velocity': [-0.124, 0.182, 0.073]}"
950000000950.0,"{'position': [5.443, 7.504, 2.191], 'velocity': [-0.126, 0.18, 0.083]}"
950400000954.0,"{'position': [5.391, 7.575, 2.213], 'velocity': [-0.131, 0.177, 0.055]}"
950800000958.0,"{'position': [5.338, 7.645, 2.242], 'velocity': [-0.135, 0.173, 0.081]}"
960000000960.0,"{'position': [5.311, 7.68, 2.255], 'velocity': [-0.138, 0.171, 0.062]}"
960400000964.0,"{'position': [5.254, 7.747, 2.281], 'velocity': [-0.142, 0.168, 0.069]}"
960800000968.0,"{'position': [5.181, 7.83, 2.313], 'velocity': [-0.148, 0.163, 0.058]}"
970000000970.0,"{'position': [5.167, 7.846, 2.319], 'velocity': [-0.149, 0.162, 0.058]}"
970400000974.0,"{'position': [5.106, 7.91, 2.345], 'velocity': [-0.153, 0.158, 0.067]}"
970800000978.0,"{'position': [5.044, 7.972, 2.366], 'velocity': [-0.156, 0.155, 0.046]}"
980000000980.0,"{'position': [5.013, 8.003, 2.379], 'velocity': [-0.158, 0.153, 0.076]}"
980400000984.0,"{'position': [4.948, 8.063, 2.411], 'velocity': [-0.163, 0.148, 0.081]}"
980800000988.0,"{'position': [4.882, 8.121, 2.438], 'velocity': [-0.167, 0.143, 0.058]}"
990000000990.0,"{'position': [4.848, 8.149, 2.45], 'velocity': [-0.169, 0.141, 0.059]}"
990400000994.0,"{'position': [4.781, 8.206, 2.438], 'velocity': [-0.169, 0.141, -0.06]}"
990800000998.0,"{'position': [4.714, 8.263, 2.441], 'velocity': [-0.167, 0.143, 0.084]}"
1000000001000.0,"{'position': [4.68, 8.291, 2.458], 'velocity': [-0.169, 0.14, 0.082]}"
1000400001004.0,"{'position': [4.612, 8.346, 2.459], 'velocity': [-0.171, 0.138, -0.036]}"
1000800001008.0,"{'position': [4.544, 8.402, 2.447], 'velocity': [-0.169, 0.14, -0.016]}"
1010000001010.0,"{'position': [4.51, 8.43, 2.443], 'velocity': [-0.169, 0.141, -0.019]}"
1010400001014.0,"{'position': [4.442, 8.486, 2.469], 'velocity': [-0.172, 0.137, -0.012]}"
1010800001018.0,"{'position': [4.356, 8.555, 2.461], 'velocity': [-0.171, 0.138, -0.019]}"
1020000001020.0,"{'position': [4.322, 8.583, 2.458], 'velocity': [-0.171, 0.139, -0.011]}"
1020400001024.0,"{'position': [4.254, 8.638, 2.452], 'velocity': [-0.17, 0.14, -0.017]}"
